0
0
0.2
0.25
-0.4
0.1
0
0
0.136363636364
0
0
0
0
0.0681818181818
0
0.6
0.166666666667
-0.166666666667
0
0
0
0
0
0
0.1
-0.133333333333
0.2
0
0
0
0.9
0
0.2
0
0
0
0
0
0
0
-0.155555555556
0
0.6
0.8
0
-0.2
-0.4
0.8
0
0.3
0
0
0
0
0
-0.15
0.433333333333
0
0.25
0.4
-0.4
0
0
0.0661616161616
0.285714285714
0
0
-0.0166666666667
0
0
0
0
0
0.25
0.4
-0.4
0.25
0
0
0
0
0.4
0
0.4
0
0
0.35
0
0
0
-0.0966666666667
0
0
0.6
0.5
0
0.25
0
0
0
0.2
0
0.6
0
0
0
0.6
0
0.383333333333
0
0.468181818182
0
0
0.6
0
0
0.8
0
0
0.16
0.2
0
-0.7
0
0
0
0
0
0
0
-0.4
0
0
0.7
0.333333333333
0
0
0.2
0
0
0
-0.3
0
0
0
0.25
0
0
-0.2
0
0
0.207142857143
0
0.2
0
0.2
0
0
0.136363636364
0.0787878787879
0.126666666667
0
0
0.25
0
0
0
0
0.2
0
0.25
0
0.7
-0.4
-0.291666666667
0
0.25
0.136363636364
0
0
0
0
0.2
0
0
-0.3
0.4
0.2
0
0
0
0
0
-0.3
-0.3
0
0
0
0.4
0
0
0.2
0.25
0.475
0
0
0.2
0.65
0
0
0.2
0
-0.1
0
0.25
0.0666666666667
0.25
0.333333333333
-0.6
0
0.8
-0.3
-0.4
0
0
0
0
0.2
0
0
0
0.25
0.25
0
0
0
0.175
-0.25
0
0.2
0
0.2
0
0
0
0.2
0
0
0.245
0.2
0.45
0
0.5
-0.0683333333333
0
0.6
0
0
1
0
0
0
0
0
0.2
0
0
0
0.35
0.15
0
-0.4
0.133333333333
0
0
0
0
0.2
0
0
0.5
0
0
0
0
0
-0.4
-0.15
0
0.2
0
0
0
0
0
0
0.2
0
0.35
0
0
0.2
0
-0.00833333333333
0
0.2
0
0
0
0.075
0
-0.2
0.8
0.5
0
0.8
0
0
0.2
0.5
0
0
0
0.2
0
0
0
0
0.6
0
0
0
0
0
0
0.1
0
0
0.5
0.7
0
0
0.25
0
0
0
0.4
0
0
0
0.25
0.8
0.1
0
0
0.3
0
0
0
0
0
0.2
0.6
0
0
0
0
-0.2
0
0.2
0.166666666667
0
0
0
0
0
0
0
0
0
0
0.05
0
0.6
0.275
0
0
0.2
0
0.422222222222
0
0
0.25
0.4375
0.5
0
0
0.1
0.2
0
0.2
0
0
0.25
0
0
0
0.2
0
0.2
0
-0.4
0
0
0.5
0
0
0.2
0.35
0.6
0
0
0
0
0
0
0.136363636364
0
0.2
0
0
0
0.3
-0.714285714286
0
0
0.136363636364
0
0.136363636364
0
0.25
0
0.136363636364
0.136363636364
0.136363636364
0
0
0.136363636364
0.136363636364
0.375
0
0.2
0
0
0.5
0.6
0
0
0
0.2
0.0681818181818
0.8
0
0.136363636364
0
0
0
0.25
0.136363636364
0
0.375
0
0
0
0.6
-0.3
0
0
0.4
0
0
0
0
-0.133333333333
0
0.4
0
-1
0
0
0
0
0.6
0
0.166666666667
0.104166666667
0
0
-0.4
0
0.25
0
0.1
0
0.2
-0.3
0
0.1
0
0
-0.0166666666667
0
0
0
0
-0.3
0
0
0
0.2
0
0
0.25
0
0.25
0
0
0.25
0
0
0
0
0
-0.5
0
0
0.4
0.25
0.333333333333
0
0.65
0
0
0
0
0.2
0
0
-0.333333333333
-0.3
0.9
0
0.8
0.6
0.25
0
0
0
0
0
0
0
-0.0238095238095
0.366666666667
0
0.2
0
0
0
0
0.1
0.25
0
0
0
0.35
0.136363636364
0
0
-0.3
0
0
0.6
-0.3
0.0681818181818
0.2
0
0.2
0
0
0
0.5
0.6
0
0
0
0.2
0
0.6
0
0
0
0
0
-0.2
-0.4
0
0
0
0
0
0.25
0.25
0
0
0.6
-0.4
0.2
0.178787878788
0.2
0
0.8
0
0
0.2
0
0.25
0
0
-0.7
0
0
0
0
0.136363636364
0.6
0
0
0
0
0.375
0
0
0
0
0.25
0
0.25
0.2
0
0
0
0
0
1
0
0
0.2
-0.6
0
0
0
0
0.4
0.333333333333
0
0.25
0.411111111111
0
0
0
0
0
0
0
0.2
0
0.4
0
0
0
0
-0.1
0.2
0
0
0.4
-0.3
0
0.212121212121
0.4
0
0
0.6
0
1
0.6
0.7
0
0.35
0.622222222222
0
0.0375
0
0
